,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,SALES_PRICE,AGE_OF_HOUSE
2387,4,1015,109,1.0,1.0,3,3,0,0,1,2,2,2.5,3.6,3.6,3.27,7479000,44
2388,2,1125,191,1.0,1.0,3,2,0,0,0,2,4,2.9,4.2,2.1,3.18,13090350,9
2389,1,1964,156,2.0,1.0,5,1,0,2,2,2,3,4.5,3.9,4.7,4.43,13651240,41
2390,3,1975,177,3.0,2.0,5,4,0,0,2,0,3,2.7,4.9,4.4,4.04,15443180,9
2391,3,1759,104,2.0,1.0,4,2,0,2,2,0,4,3.0,4.1,3.7,3.61,10625200,11
2392,2,1222,76,2.0,1.0,4,4,1,2,0,1,5,4.7,3.5,3.1,3.74,10569390,27
2393,1,1587,147,1.0,1.0,4,0,0,1,2,1,5,3.8,4.4,2.7,3.51,10880340,42
2394,6,1992,162,3.0,2.0,5,3,1,1,2,0,0,4.4,4.3,3.6,4.12,10011770,6
2395,3,2458,85,4.0,2.0,6,1,0,0,2,0,5,5.0,2.6,3.1,3.52,20139900,5
2396,0,837,151,1.0,1.0,3,0,1,0,0,1,3,2.1,4.4,3.1,3.06,10805855,37
2397,4,964,170,1.0,1.0,3,3,0,0,1,2,4,3.3,4.0,4.7,4.07,8814250,27
2398,4,1170,78,1.0,1.0,3,0,1,1,2,2,1,2.0,2.7,3.9,2.97,5783750,41
2399,1,1823,13,2.0,1.0,5,3,1,0,2,2,4,3.9,4.0,4.1,4.005,20819590,42
2400,0,1159,140,1.0,1.0,3,3,1,1,0,0,4,2.1,3.5,2.5,2.58,10444400,40
2401,0,1288,45,2.0,2.0,4,1,0,1,2,0,3,2.7,3.5,3.6,3.31,9827320,28
2402,1,1724,66,1.0,1.0,4,0,1,1,2,0,3,2.0,4.8,4.4,3.66,12303260,43
2403,0,1130,124,1.0,1.0,3,2,1,1,1,0,4,3.5,3.6,2.0,2.77,9943840,36
2404,1,1977,153,2.0,1.0,5,4,0,1,2,1,3,3.0,2.5,2.6,2.715,11141710,33
2405,0,633,138,1.0,1.0,2,3,0,1,0,0,1,2.8,4.6,4.4,3.96,5619510,34
2406,2,1237,41,2.0,1.0,4,2,0,2,0,1,5,3.5,4.7,2.8,3.77,9609040,37
2407,1,1599,137,1.0,1.0,4,4,0,1,0,1,3,4.1,5.0,2.2,3.565,9743650,34
2408,4,969,125,1.0,1.0,3,3,0,1,2,1,1,4.7,2.2,2.5,3.07,3867250,33
2409,2,1292,166,2.0,1.0,4,3,0,1,2,0,4,2.8,2.3,2.8,2.6,9459100,38
2410,2,1229,146,2.0,1.0,4,2,0,1,2,0,4,3.4,3.1,4.1,3.49,9295300,26
2411,2,768,87,1.0,1.0,2,2,0,1,0,1,4,4.7,3.7,2.6,3.67,6789500,10
2412,1,1878,4,2.0,1.0,5,4,1,2,2,1,5,4.3,4.6,5.0,4.655,14239590,40
2413,3,2134,167,3.0,2.0,5,2,1,2,2,0,4,4.5,5.0,4.5,4.65,12856900,21
2414,0,682,6,1.0,1.0,2,1,0,0,2,1,4,4.8,4.0,2.9,3.69,9810510,14
2415,5,1815,49,2.0,1.0,5,4,1,1,2,0,3,4.3,3.7,3.6,3.835,13046310,23
2416,3,1687,111,2.0,1.0,4,0,0,1,2,0,4,2.0,4.8,3.8,3.56,9729900,15
2417,4,535,8,1.0,1.0,2,0,0,2,2,1,3,5.0,4.0,2.1,3.54,3844375,47
2418,2,1109,109,1.0,1.0,3,2,1,1,0,0,3,3.2,4.3,3.1,3.61,9189800,36
2419,3,1333,114,2.0,1.0,4,0,0,1,2,2,4,5.0,4.5,4.6,4.69,8446600,10
2420,6,1987,80,3.0,2.0,5,2,1,2,2,0,4,3.0,5.0,3.0,3.9,12306030,44
2421,2,943,131,1.0,1.0,3,0,1,0,2,2,4,2.8,2.2,4.6,3.1,12219050,27
2422,6,1633,92,2.0,1.0,4,2,1,0,0,1,4,4.8,3.0,2.5,3.3,14135780,39
2423,4,1513,126,2.0,2.0,4,1,1,0,1,1,3,4.2,4.4,3.1,3.82,11547750,37
2424,1,1910,74,2.0,1.0,5,0,0,2,2,0,4,4.5,2.9,4.0,3.9,14228100,40
2425,6,1581,42,2.0,1.0,4,0,0,2,0,1,5,4.5,4.1,2.2,3.63,9456590,42
2426,2,1239,84,2.0,1.0,4,3,1,2,2,0,3,3.9,2.2,3.5,3.1,10599680,27
2427,4,1414,43,2.0,2.0,4,0,1,1,0,0,4,4.0,3.5,2.4,3.21,9491000,20
2428,2,755,82,1.0,1.0,2,4,0,1,2,0,3,4.6,4.1,4.0,4.22,6972000,12
2429,2,826,137,1.0,1.0,3,4,1,2,0,1,4,3.1,2.6,3.4,2.99,7866370,37
2430,1,1582,152,1.0,1.0,4,4,0,1,2,1,4,2.7,2.6,2.9,2.755,10598610,8
2431,4,1454,72,2.0,2.0,4,4,0,2,0,2,5,4.7,3.6,4.3,4.21,8930250,28
2432,4,1226,138,1.0,1.0,3,2,1,2,0,2,3,3.5,3.9,2.8,3.34,7853250,38
2433,4,949,129,1.0,1.0,3,2,0,1,2,1,1,2.7,3.6,2.3,2.81,4155500,8
2434,1,1875,186,2.0,1.0,5,3,0,2,1,0,3,4.8,3.7,2.9,3.765,13171300,45
2435,3,2152,143,3.0,2.0,5,1,0,1,2,2,4,3.6,2.3,2.4,2.73,10954860,13
2436,0,1252,70,2.0,2.0,4,0,0,2,2,2,5,5.0,2.9,4.5,4.33,10759755,37
2437,1,1601,94,1.0,1.0,4,0,0,1,0,1,4,4.1,2.0,3.1,3.175,10995790,17
2438,5,1515,164,1.0,1.0,4,1,1,2,2,2,3,2.4,3.5,4.8,3.755,12627100,30
2439,6,1638,31,2.0,1.0,4,2,1,1,2,0,5,3.3,4.9,4.6,4.41,10843900,40
2440,6,1979,58,3.0,2.0,5,4,1,2,1,0,0,4.1,3.7,2.8,3.53,9733590,37
2441,3,1647,111,2.0,1.0,4,4,0,1,2,0,3,4.6,4.1,2.0,3.41,8808920,16
2442,2,1158,4,1.0,1.0,3,2,1,2,2,0,4,4.4,2.7,2.0,3.0,10554810,25
2443,3,2323,103,4.0,2.0,6,1,0,2,2,0,5,3.7,4.8,4.2,4.23,13774320,13
2444,6,1901,180,3.0,2.0,5,0,1,0,2,0,5,4.8,2.8,3.7,3.57,17657420,36
2445,4,1252,37,1.0,1.0,3,0,1,1,2,0,0,3.1,2.9,3.2,3.08,6387750,17
2446,6,1891,154,3.0,2.0,5,0,1,2,2,2,4,2.6,3.0,3.1,2.93,11667930,34
2447,1,1816,38,2.0,1.0,5,4,0,2,0,0,3,2.2,3.5,2.2,2.525,13369230,10
2448,3,1369,192,2.0,1.0,4,1,1,1,0,0,5,4.6,3.3,4.8,4.29,11134480,14
2449,2,1167,110,1.0,1.0,3,3,1,2,0,2,3,2.6,2.1,2.7,2.43,9553540,37
2450,3,1781,75,3.0,2.0,5,3,0,0,0,0,5,5.0,2.5,4.6,4.09,15979940,17
2451,1,1512,141,1.0,1.0,4,3,0,0,0,2,4,2.1,3.9,3.1,2.95,17084160,43
2452,5,1611,134,1.0,1.0,4,1,0,0,0,0,5,3.0,3.8,4.6,3.92,20119920,16
2453,6,1856,22,3.0,2.0,5,1,1,2,1,2,2,2.9,3.7,3.1,3.32,10973700,15
2454,1,1539,123,1.0,1.0,4,2,0,1,1,2,4,3.1,2.4,2.2,2.565,10756350,20
2455,3,1965,85,3.0,2.0,5,1,1,1,0,2,4,2.8,4.8,4.3,4.0,11779280,14
2456,2,788,6,1.0,1.0,2,1,0,1,2,0,5,2.2,2.8,3.4,2.8,8578100,22
2457,2,848,6,1.0,1.0,3,0,0,2,2,1,3,4.8,2.7,4.0,3.72,6568510,29
2458,2,987,90,1.0,1.0,3,2,1,0,1,1,3,2.9,4.9,2.7,3.64,11541050,11
2459,4,1021,177,1.0,1.0,3,2,1,1,2,0,0,3.3,2.2,2.9,2.81,5275500,48
2460,2,1282,170,2.0,1.0,4,0,0,2,2,2,3,2.2,2.4,4.9,3.09,9293090,25
2461,4,1254,119,1.0,1.0,3,3,0,1,2,0,1,2.5,3.2,2.3,2.63,5769250,35
2462,6,1511,23,2.0,1.0,4,2,0,1,2,2,1,3.8,3.8,4.0,3.86,6435700,55
2463,0,920,136,1.0,1.0,3,3,1,2,2,2,4,4.8,3.8,4.0,4.2,9747565,31
2464,0,700,68,1.0,1.0,2,0,1,1,2,1,3,3.9,2.0,3.4,3.27,6870115,21
2465,6,1929,134,3.0,2.0,5,0,0,1,1,1,1,4.6,4.8,3.4,4.33,7931560,13
2466,6,1820,140,3.0,2.0,5,2,1,2,2,1,2,4.1,2.3,4.0,3.26,9606220,31
2467,3,2039,158,3.0,2.0,5,3,0,2,2,2,3,4.4,2.8,4.8,4.08,10854800,11
2468,0,935,43,1.0,1.0,3,0,0,1,2,0,0,2.6,3.9,3.1,3.11,5972585,39
2469,0,648,71,1.0,1.0,2,1,0,1,0,2,1,4.4,4.9,2.3,3.45,5842880,12
2470,3,2034,165,3.0,2.0,5,2,0,1,2,0,5,2.3,3.3,3.1,2.92,11346500,15
2471,5,1543,107,1.0,1.0,4,0,0,1,1,1,5,3.4,3.0,2.2,2.76,11202460,13
2472,3,2366,0,4.0,2.0,6,4,0,0,0,0,3,2.7,4.5,4.3,3.88,17739020,21
2473,2,876,35,1.0,1.0,3,1,1,2,2,0,5,3.3,5.0,4.8,4.43,10337820,34
2474,3,1422,40,2.0,1.0,4,2,1,2,0,2,3,4.4,5.0,2.8,3.94,9651120,14
2475,6,1877,30,3.0,2.0,5,3,0,1,2,0,2,2.8,2.4,3.8,2.92,8812240,52
2476,4,916,109,1.0,1.0,3,0,0,2,1,0,3,2.1,2.9,4.7,3.38,6624750,19
2477,3,1462,83,2.0,1.0,4,4,1,0,2,2,3,4.3,4.4,4.2,4.29,12928440,12
2478,2,859,11,1.0,1.0,3,0,1,0,2,0,4,2.6,2.2,4.7,3.07,12305150,21
2479,2,1098,63,1.0,1.0,3,3,1,0,2,1,4,2.3,3.8,4.3,3.5,13404800,4
2480,4,1326,123,1.0,1.0,3,1,1,2,2,0,2,3.2,3.3,3.4,3.31,8272250,36
2481,6,1866,145,3.0,2.0,5,0,1,0,2,1,5,4.9,4.5,3.3,4.24,16367000,30
2482,2,1032,136,1.0,1.0,3,1,0,2,0,1,3,3.8,4.1,3.2,3.74,7929540,30
2483,4,579,152,1.0,1.0,2,2,1,2,2,1,3,2.4,4.2,3.0,3.18,5639375,5
2484,4,1366,83,2.0,2.0,4,2,1,0,2,2,4,5.0,3.9,2.5,3.67,11943500,22
2485,3,1830,141,3.0,2.0,5,1,0,2,2,2,4,2.5,2.4,2.1,2.31,10893740,7
2486,6,1912,0,3.0,2.0,5,4,1,2,2,0,2,4.7,4.6,3.2,4.21,10618990,52
2487,5,1748,12,1.0,1.0,4,0,0,2,2,1,3,2.6,2.3,2.2,2.345,12081890,5
2488,3,2415,128,4.0,2.0,6,2,1,2,2,0,4,3.0,4.3,3.4,3.55,14090500,10
2489,1,1887,172,2.0,1.0,5,0,1,0,2,2,5,4.3,2.7,2.5,3.18,21815360,38
2490,0,642,79,1.0,1.0,2,0,1,0,0,1,3,4.9,4.2,3.4,4.01,9352665,31
2491,2,1210,144,2.0,1.0,4,0,1,1,0,2,5,3.0,4.6,3.6,3.82,10746250,23
2492,3,2111,66,3.0,2.0,5,1,1,2,2,0,3,2.1,2.3,4.7,3.2,12744600,9
2493,6,1574,120,2.0,1.0,4,1,0,0,2,1,1,3.1,4.1,4.8,4.06,12009700,5
2494,5,1525,200,1.0,1.0,4,2,0,1,2,2,5,3.2,4.4,2.7,3.275,11510790,27
2495,2,801,140,1.0,1.0,3,2,0,0,0,1,5,2.7,4.9,4.3,4.06,10183450,39
2496,5,1642,53,1.0,1.0,4,1,0,1,2,2,3,2.2,2.2,4.8,3.37,11228760,33
2497,4,1382,115,2.0,2.0,4,1,1,0,2,2,5,4.2,4.6,4.7,4.52,12723750,49
2498,6,1901,40,3.0,2.0,5,4,0,2,1,0,2,3.3,3.5,5.0,3.9,9446410,48
2499,2,714,30,1.0,1.0,2,4,1,1,2,1,3,3.3,3.8,3.2,3.47,6677700,10
2500,6,1952,90,3.0,2.0,5,0,1,0,1,1,4,3.5,2.7,3.6,3.17,16586820,6
2501,2,741,48,1.0,1.0,2,2,1,1,2,1,3,3.7,2.0,3.0,2.81,6630650,23
2502,1,1786,164,1.0,1.0,4,0,1,0,2,2,4,4.8,4.5,3.4,4.165,20709050,25
2503,4,1047,70,1.0,1.0,3,4,1,2,0,0,3,3.0,3.5,4.1,3.59,8148875,17
2504,4,964,133,1.0,1.0,3,1,1,2,1,1,5,2.4,3.6,4.2,3.48,7637750,47
2505,4,627,187,1.0,1.0,2,3,0,1,2,1,5,3.0,3.1,3.7,3.31,5829000,6
2506,2,921,68,1.0,1.0,3,2,1,0,1,1,5,4.9,4.8,3.9,4.56,12051200,28
2507,2,989,94,1.0,1.0,3,1,1,1,1,0,5,4.9,4.3,4.5,4.54,10493650,19
2508,0,1217,134,2.0,2.0,4,0,0,2,1,0,5,4.6,4.7,3.7,4.17,11226890,26
2509,0,1209,47,2.0,2.0,4,0,0,1,0,0,0,4.9,2.9,4.9,4.5,7466370,38
2510,1,1600,185,1.0,1.0,4,2,0,0,2,0,4,3.0,3.9,3.8,3.545,18439310,18
2511,2,740,53,1.0,1.0,2,1,1,0,2,1,4,4.5,3.1,4.5,3.94,10671200,12
2512,4,1295,86,1.0,1.0,3,3,0,0,2,1,3,2.4,4.0,3.6,3.36,9104500,42
2513,2,1005,47,1.0,1.0,3,2,1,2,0,2,5,4.8,4.2,4.3,4.41,10250450,32
2514,4,908,31,1.0,1.0,3,4,1,1,2,2,3,4.6,4.5,2.4,3.69,6172500,42
2515,4,1260,51,1.0,1.0,3,1,0,0,2,0,5,4.0,4.5,2.2,3.43,12038750,17
2516,2,1052,106,1.0,1.0,3,3,0,1,2,1,5,3.6,3.6,2.9,3.39,8187100,30
2517,6,1718,1,2.0,1.0,4,2,1,1,2,2,5,4.6,3.7,3.1,3.75,10894470,26
2518,2,1286,5,2.0,1.0,4,1,0,1,2,2,4,4.1,4.6,4.9,4.54,9593250,23
2519,2,765,70,1.0,1.0,2,3,1,1,1,2,4,4.3,3.3,2.5,3.36,7728500,34
2520,2,1206,177,2.0,1.0,4,3,0,0,0,2,3,3.1,2.7,4.3,3.3,12751600,40
2521,3,2268,165,4.0,2.0,6,1,1,0,2,0,3,2.1,4.0,2.8,2.95,18815020,11
2522,3,1300,97,1.0,1.0,3,1,1,0,2,2,5,4.1,2.9,4.4,3.86,13669300,15
2523,4,1010,116,1.0,1.0,3,4,0,0,2,2,2,4.9,3.3,2.1,3.3,7331750,41
2524,0,1062,45,1.0,1.0,3,4,0,1,2,2,4,2.9,2.1,2.0,2.29,8520705,7
2525,5,1755,67,1.0,1.0,4,4,1,2,2,0,4,5.0,3.2,2.0,3.2,13957390,37
2526,0,1157,135,1.0,1.0,3,0,0,2,2,2,1,2.7,3.5,2.2,2.61,7707405,27
2527,3,2398,54,4.0,2.0,6,1,1,0,2,2,4,4.9,4.1,2.4,3.66,19567180,19
2528,2,1083,146,1.0,1.0,3,0,1,0,0,2,5,2.6,3.2,4.6,3.44,14204550,25
2529,5,1730,71,1.0,1.0,4,2,0,0,2,1,5,2.9,2.1,3.4,2.925,19275870,6
2530,6,1682,75,2.0,1.0,4,3,1,2,2,1,2,2.2,2.3,3.8,2.73,9234130,24
2531,3,1610,181,2.0,1.0,4,1,1,1,2,0,3,3.8,4.3,2.0,3.23,10411240,12
2532,4,1460,199,2.0,2.0,4,4,1,2,1,1,0,4.9,3.2,3.3,3.75,5727750,43
2533,2,972,102,1.0,1.0,3,1,1,1,1,1,5,4.7,3.2,3.7,3.8,9492300,6
2534,4,1116,10,1.0,1.0,3,1,0,2,0,1,1,4.2,4.8,5.0,4.7,5589500,20
2535,2,771,28,1.0,1.0,2,3,1,2,0,1,4,3.3,2.7,3.2,3.03,8254270,11
2536,3,2453,96,4.0,2.0,6,3,1,2,0,2,4,3.0,4.7,2.9,3.47,13791060,20
2537,1,1580,43,1.0,1.0,4,3,1,2,2,2,3,2.2,3.2,2.1,2.41,12910620,6
2538,2,1202,198,2.0,1.0,4,4,1,0,1,1,3,2.3,4.0,2.7,3.1,12848450,23
2539,2,997,40,1.0,1.0,3,4,0,2,2,0,4,4.9,2.1,4.4,3.63,9243640,5
2540,5,1914,76,2.0,1.0,5,1,0,0,0,2,5,3.8,2.9,3.5,3.44,21937620,31
2541,0,1297,86,2.0,2.0,4,3,1,2,1,2,2,5.0,3.2,2.6,3.44,10088050,30
2542,5,1576,156,1.0,1.0,4,2,1,1,2,0,4,4.8,3.5,3.9,4.07,12242780,44
2543,3,1603,52,2.0,1.0,4,4,1,1,2,2,5,4.1,3.9,2.5,3.4,10546560,8
2544,2,976,170,1.0,1.0,3,1,1,1,2,2,4,2.7,2.0,2.7,2.42,9257750,21
2545,2,743,72,1.0,1.0,2,3,0,1,1,1,3,3.6,2.0,4.4,3.2,5340900,38
2546,1,1949,51,2.0,1.0,5,2,0,0,0,0,3,5.0,2.3,4.4,4.085,21140330,19
2547,6,1992,130,3.0,2.0,5,1,1,2,1,2,3,4.3,2.4,5.0,3.66,11504330,44
2548,0,632,32,1.0,1.0,2,1,1,2,2,2,1,4.4,4.8,2.7,3.63,6859145,23
2549,4,1275,123,1.0,1.0,3,0,1,1,0,2,0,2.2,4.1,3.5,3.29,5955500,28
2550,3,1847,14,3.0,2.0,5,4,1,2,2,0,4,3.4,3.5,3.9,3.63,11691860,26
2551,6,1953,72,3.0,2.0,5,2,0,0,2,1,0,2.0,3.5,2.5,2.83,12752470,36
2552,6,1966,2,3.0,2.0,5,3,1,0,2,0,3,2.6,3.5,2.3,2.92,16627610,48
2553,4,1257,107,1.0,1.0,3,4,0,2,1,2,3,3.8,4.1,2.6,3.41,6300625,49
2554,0,1028,158,1.0,1.0,3,2,1,0,2,2,0,2.7,4.4,3.7,3.54,11334780,12
2555,4,592,34,1.0,1.0,2,4,1,2,0,1,5,4.0,2.2,2.3,2.78,6709750,17
2556,0,797,99,1.0,1.0,2,1,1,1,2,1,4,3.4,2.9,2.3,2.75,8066720,28
2557,1,1866,103,2.0,1.0,5,3,0,0,0,1,4,2.0,4.4,2.4,2.76,19888500,25
2558,5,1783,103,1.0,1.0,4,2,0,1,2,0,3,4.1,2.5,4.3,3.79,11930880,19
2559,4,1189,11,1.0,1.0,3,1,1,0,2,1,4,2.8,2.7,2.0,2.45,10379500,42
2560,4,1089,127,1.0,1.0,3,1,0,0,2,0,4,3.9,4.8,3.4,3.97,10408250,23
2561,1,1892,143,2.0,1.0,5,3,1,2,0,1,4,2.0,3.5,4.3,3.295,14771930,6
2562,1,1775,113,1.0,1.0,4,2,0,2,2,1,5,2.7,4.2,3.3,3.315,13327120,11
2563,4,737,160,1.0,1.0,2,0,1,1,2,2,0,2.5,4.3,3.0,3.24,4484500,16
2564,6,1601,188,2.0,1.0,4,3,1,2,1,2,0,4.3,3.2,4.8,3.96,8223180,34
2565,3,2447,77,4.0,2.0,6,1,0,1,0,2,3,4.9,4.8,3.8,4.43,11809740,7
2566,1,1539,105,1.0,1.0,4,1,0,0,1,0,4,3.3,2.6,4.3,3.525,17985130,38
2567,1,1970,77,2.0,1.0,5,3,0,2,2,0,5,4.4,2.0,4.8,3.96,15209340,32
2568,2,1282,200,2.0,1.0,4,2,1,2,0,0,4,3.9,2.1,2.7,2.82,11560690,17
2569,4,1661,58,2.0,2.0,4,3,1,0,1,2,2,2.5,2.1,3.5,2.78,12289250,15
2570,1,1529,144,1.0,1.0,4,1,0,1,2,1,4,4.5,2.4,2.1,3.015,10668930,24
2571,3,1777,16,3.0,2.0,5,4,1,0,0,0,4,4.8,3.7,3.6,3.99,15794780,29
2572,4,1596,165,2.0,2.0,4,3,0,0,2,1,1,3.4,4.5,2.4,3.33,9404750,41
2573,2,812,38,1.0,1.0,3,1,0,1,0,2,4,4.3,4.6,2.6,3.91,7828550,25
2574,0,964,183,1.0,1.0,3,2,0,2,0,1,1,3.0,3.4,3.0,3.08,6208110,34
2575,6,1902,77,3.0,2.0,5,1,1,0,2,2,4,4.2,2.4,2.8,2.97,16758540,42
2576,1,1973,81,2.0,1.0,5,3,1,1,1,2,5,4.5,2.0,3.7,3.555,14565090,22
2577,3,2443,130,4.0,2.0,6,1,1,2,2,0,4,2.3,3.1,2.2,2.5,14521700,12
2578,4,1679,93,2.0,2.0,4,0,0,0,0,1,0,5.0,4.5,3.5,4.25,10051000,12
2579,0,871,136,1.0,1.0,3,1,0,0,0,0,1,4.4,4.8,5.0,4.78,10890755,17
2580,3,1890,70,3.0,2.0,5,0,1,0,0,0,3,4.5,4.6,3.3,4.05,16536140,7
2581,6,1507,50,2.0,1.0,4,0,1,2,1,1,5,4.9,4.8,3.1,4.32,10038580,39
2582,6,1906,90,3.0,2.0,5,2,0,2,2,2,2,2.3,3.4,3.6,3.19,9388710,33
2583,6,1880,14,3.0,2.0,5,3,0,1,2,1,4,3.7,4.6,4.8,4.44,9686030,9
2584,0,770,108,1.0,1.0,2,2,0,2,2,1,5,5.0,4.8,3.9,4.41,8217905,7
2585,2,831,107,1.0,1.0,3,3,1,2,2,1,4,2.2,3.4,4.1,3.25,8374470,20
2586,2,1152,62,1.0,1.0,3,3,0,1,1,1,3,2.1,4.6,5.0,3.97,7418850,19
2587,2,1277,32,2.0,1.0,4,2,1,2,2,1,4,3.8,3.6,2.0,3.18,10366590,10
2588,6,1633,9,2.0,1.0,4,1,1,2,2,1,2,3.7,4.5,2.5,3.7,9127590,37
2589,4,991,189,1.0,1.0,3,4,0,1,2,1,0,3.0,4.1,4.2,3.81,3276250,33
2590,4,1387,188,2.0,2.0,4,2,0,0,2,2,5,2.4,4.0,4.6,3.76,11894750,9
2591,2,1017,189,1.0,1.0,3,2,1,2,2,0,3,2.9,4.1,3.6,3.59,9573640,21
2592,3,1643,123,2.0,1.0,4,3,0,1,2,2,4,4.4,3.6,3.9,3.96,9024860,23
2593,2,1079,105,1.0,1.0,3,0,0,0,2,2,5,4.7,5.0,2.2,4.07,13447650,7
2594,2,842,146,1.0,1.0,3,1,1,2,2,1,4,3.1,5.0,3.5,3.98,8575240,26
2595,6,1542,144,2.0,1.0,4,1,0,1,0,2,5,4.3,2.7,2.7,3.1,10158220,11
2596,0,876,89,1.0,1.0,3,1,1,1,2,2,0,3.7,3.5,3.4,3.51,7208905,7
2597,4,770,101,1.0,1.0,2,2,1,1,2,1,5,2.3,5.0,4.1,3.83,6992750,21
2598,2,941,21,1.0,1.0,3,0,1,0,2,0,3,4.8,3.4,4.2,4.06,12357600,24
2599,4,1000,171,1.0,1.0,3,1,0,2,2,2,3,2.2,4.8,2.4,3.06,6461750,37
2600,4,1258,93,1.0,1.0,3,0,0,2,2,1,1,4.0,4.1,4.0,4.03,5229250,34
2601,2,787,83,1.0,1.0,2,3,1,0,1,0,4,3.0,3.0,2.7,2.91,11312450,31
2602,2,1186,43,1.0,1.0,3,0,0,0,2,1,3,2.6,4.5,4.9,4.05,12274350,9
2603,4,1335,186,2.0,2.0,4,1,1,2,1,1,3,3.8,2.8,4.1,3.62,7928625,30
2604,6,1827,39,3.0,2.0,5,4,1,1,0,2,1,2.1,2.3,2.2,2.22,8480080,44
2605,4,881,29,1.0,1.0,2,2,0,0,2,2,0,2.1,4.2,4.2,3.57,5572250,47
2606,2,1253,36,2.0,1.0,4,3,1,0,0,2,5,4.8,2.6,3.4,3.5,15851550,13
2607,6,1754,166,2.0,1.0,4,3,1,0,2,0,5,2.1,4.5,2.3,3.24,16882760,18
2608,2,724,30,1.0,1.0,2,3,1,1,2,0,5,2.0,2.7,4.2,2.94,8840950,33
2609,2,944,38,1.0,1.0,3,4,1,2,0,2,3,4.7,5.0,3.6,4.49,8754280,24
2610,2,1078,121,1.0,1.0,3,2,1,0,1,0,4,2.4,4.3,2.5,3.19,14030400,4
2611,1,1871,187,2.0,1.0,5,1,1,0,0,0,4,4.2,4.5,4.2,4.275,22499190,27
2612,1,1861,131,2.0,1.0,5,2,0,0,2,2,3,2.9,5.0,4.1,3.905,19257730,39
2613,2,1069,199,1.0,1.0,3,1,1,1,1,1,4,4.0,3.2,3.0,3.38,8857150,25
2614,6,1861,182,3.0,2.0,5,3,1,1,2,1,1,2.4,2.9,4.2,3.17,8555550,20
2615,2,876,93,1.0,1.0,3,4,1,1,0,2,3,3.8,2.0,3.7,3.05,7521800,40
2616,4,1216,63,1.0,1.0,3,2,0,2,0,2,5,3.8,4.8,2.5,3.58,8030250,39
2617,3,2144,132,3.0,2.0,5,0,0,2,0,2,5,4.6,4.8,4.9,4.78,12505960,14
2618,1,1675,117,1.0,1.0,4,2,0,0,0,2,5,4.5,3.7,4.4,4.26,19554920,16
2619,6,1721,174,2.0,1.0,4,0,0,0,2,0,5,3.3,4.3,3.2,3.72,15825560,18
2620,1,1719,101,1.0,1.0,4,1,1,0,0,1,3,4.2,4.9,3.8,4.215,19494670,21
2621,2,832,62,1.0,1.0,3,0,1,0,0,2,5,2.2,2.3,3.5,2.63,12416700,14
2622,4,1218,137,1.0,1.0,3,4,0,2,0,0,2,4.3,2.9,3.2,3.44,6824750,28
2623,0,1178,119,1.0,1.0,3,2,1,2,0,2,5,3.6,4.5,4.9,4.43,11731400,20
2624,5,1551,111,1.0,1.0,4,0,1,0,2,1,4,5.0,2.2,4.7,4.165,18302850,15
2625,1,1562,8,1.0,1.0,4,3,1,0,2,0,5,2.5,2.4,2.6,2.515,19971770,16
2626,5,1700,177,1.0,1.0,4,0,1,2,2,1,5,3.1,4.4,5.0,4.28,13914320,26
2627,2,1263,131,2.0,1.0,4,4,1,1,2,0,5,4.8,4.0,2.8,3.88,11444400,4
2628,1,1664,138,1.0,1.0,4,3,0,0,0,0,4,2.8,2.4,3.9,3.14,19147580,29
2629,2,1073,77,1.0,1.0,3,2,1,2,2,2,3,4.5,3.5,3.8,3.89,9522360,5
2630,4,632,172,1.0,1.0,2,4,0,1,0,1,4,2.2,2.6,4.5,3.24,5070250,15
2631,5,1874,25,2.0,1.0,5,2,1,0,0,0,4,4.9,2.8,4.5,4.195,21941710,33
2632,2,884,68,1.0,1.0,3,1,1,1,2,0,3,4.3,3.1,2.1,3.16,8812400,24
2633,4,657,24,1.0,1.0,2,0,1,1,0,2,1,4.4,2.4,3.5,3.44,5199250,13
2634,3,2403,20,4.0,2.0,6,4,0,1,2,2,5,3.9,4.1,2.3,3.32,11517940,27
2635,4,1001,149,1.0,1.0,3,4,1,1,2,2,0,2.6,2.4,2.0,2.3,4593750,35
2636,5,1734,109,1.0,1.0,4,2,0,0,2,0,3,3.6,3.7,3.8,3.715,18809830,29
2637,0,743,191,1.0,1.0,2,1,0,2,1,0,4,4.4,2.8,2.0,2.88,8292510,34
2638,2,1244,153,2.0,1.0,4,3,1,1,0,0,4,3.7,5.0,2.2,3.77,11113950,5
2639,6,1789,157,2.0,1.0,4,1,1,0,1,0,0,3.9,2.5,3.4,3.12,14104940,37
2640,2,1025,185,1.0,1.0,3,1,0,2,2,0,4,2.4,3.4,2.4,2.8,9667200,9
2641,5,1778,125,1.0,1.0,4,1,0,2,2,0,3,3.3,2.0,3.8,3.2,13743040,15
2642,6,2000,14,3.0,2.0,5,3,1,0,0,1,3,5.0,2.7,2.4,3.19,16569530,9
2643,2,1128,81,1.0,1.0,3,3,0,0,2,2,4,5.0,3.2,2.6,3.56,12709550,33
