,PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,YEAR_BUILD,YEAR_SOLD,AGE_OF_HOUSE
1909,P01923,T Nagar,1955,2012-01-14,137,2.0,1.0,5,Partial,Yes,1976-01-23,Commercial,AllPub,Gravel,RL,4.8,3.7,2.4,3.445,713685,111513,22302670,1976,2012,36
1910,P06780,Chrompet,1191,2009-05-26,54,1.0,1.0,3,AdjLand,No,2002-05-28,Others,AllPub,Gravel,RL,3.3,3.7,3.9,3.64,300975,53746,10749120,2002,2009,7
1911,P07823,KK Nagar,1641,2008-07-22,144,2.0,1.0,4,AbNormal,No,2003-07-24,Others,AllPub,Paved,RH,4.3,2.9,2.5,3.16,373430,172352,9575120,2003,2008,5
1912,P08422,Chrompet,740,2008-08-01,17,1.0,1.0,2,AbNormal,Yes,1974-01-16,House,NoSeWa,Gravel,RH,3.9,3.2,2.3,3.14,210714,97832,7525500,1974,2008,34
1913,P09717,Velachery,1588,2005-10-12,3,2.0,1.0,4,AbNormal,No,1965-12-20,Commercial,AllPub,Paved,A,4.6,3.7,4.0,4.02,364334,239094,11385450,1965,2005,40
1914,P02755,Karapakkam,1272,2011-04-08,26,1.0,1.0,3,Partial,Yes,2003-06-08,Others,NoSeWa,Paved,I,3.3,5.0,2.1,3.33,339480,82984,7544000,2003,2011,8
1915,P05668,Chrompet,879,2010-01-15,156,1.0,1.0,3,Normal Sale,No,1990-01-20,Commercial,NoSeWa,Gravel,RM,2.1,4.0,4.7,3.64,304435,109597,12177400,1990,2010,20
1916,P08228,Chrompet,1228,2008-03-17,100,2.0,1.0,4,AbNormal,No,1983-03-24,Others,ELO,Gravel,RL,5.0,2.2,4.9,3.85,271920,40284,10071110,1983,2008,25
1917,P05724,Karapakkam,946,2010-03-01,165,1.0,1.0,3,AdjLand,No,1995-07-01,Commercial,ELO,No Access,RH,4.6,2.4,2.0,2.9,348579,95067,7922250,1995,2010,15
1918,P01827,Karapakkam,867,2012-01-31,147,1.0,1.0,2,AbNormal,Yes,1969-10-02,Commercial,NoSeWa,Gravel,C,3.5,4.8,3.3,3.81,269194,107678,7691250,1969,2012,43
1919,P09883,Velachery,1932,2004-12-16,10,3.0,2.0,5,AbNormal,Yes,1953-12-29,House,AllPub,No Access,A,2.1,2.7,2.4,2.46,301611,54135,7733620,1953,2004,51
1920,P09419,Velachery,1617,2006-12-15,82,2.0,1.0,4,Normal Sale,No,1959-12-27,Commercial,AllPub,No Access,RL,3.0,3.0,3.6,3.18,416472,169192,13014740,1959,2006,47
1921,P04101,KK Nagar,2179,2010-08-11,37,3.0,2.0,5,Normal Sale,Yes,1992-12-11,Commercial,NoSeWa,Paved,RM,4.8,2.7,2.5,3.25,647002,258801,18485760,1992,2010,18
1922,P06401,Karapakkam,1040,2009-08-26,107,1.0,1.0,3,Partial,Yes,1976-03-09,House,NoSeWa,No Access,A,4.2,4.2,4.2,4.2,204137,62129,4437750,1976,2009,33
1923,P03119,Karapakkam,950,2011-05-23,41,1.0,1.0,3,Normal Sale,Yes,1993-05-27,Commercial,NoSeWa,Gravel,A,3.1,2.9,3.9,3.36,362138,96570,8047500,1993,2011,18
1924,P04057,Karapakkam,1354,2010-11-16,72,2.0,2.0,4,AdjLand,No,1963-11-28,House,NoSeWa,No Access,C,3.4,2.6,4.2,3.48,210381,123150,5131250,1963,2010,47
1925,P09393,Velachery,1739,2006-12-23,57,2.0,1.0,4,Partial,No,1970-01-01,Commercial,NoSeWa,Paved,A,4.3,2.0,3.4,3.0,363636,234604,11730190,1970,2006,36
1926,P07134,Adyar,935,2009-11-02,170,1.0,1.0,3,Family,No,1979-02-19,Commercial,NoSeWa,No Access,RM,2.2,5.0,2.4,2.86,420446,81753,11679050,1979,2009,30
1927,P04679,Karapakkam,1484,2010-07-19,122,2.0,2.0,4,Partial,Yes,1975-07-28,Others,NoSeWa,Paved,A,4.9,3.6,4.7,4.43,278421,88280,6790750,1975,2010,35
1928,P06104,KK Nagar,2182,2009-10-23,179,3.0,2.0,5,Family,No,1983-10-30,Others,NoSeWa,Gravel,RL,3.2,2.5,3.8,3.23,541630,270815,11774560,1983,2009,26
1929,P06797,Anna Nagar,1711,2009-05-21,27,1.0,1.0,4,Family,No,1992-05-25,Others,NoSeWa,No Access,RH,4.7,2.7,2.3,3.24,391812,138286,11523870,1992,2009,17
1930,P06123,Chrompet,886,2009-10-18,184,1.0,1.0,3,Partial,No,1981-10-25,Others,ELO,Paved,RH,2.9,2.7,2.6,2.73,229575,34784,6956820,1981,2009,28
1931,P09862,Velachery,1760,2005-01-23,161,2.0,1.0,4,AdjLand,Yes,1971-01-02,Commercial,AllPub,Gravel,RL,2.0,4.1,3.6,3.43,498493,199397,16616430,1971,2005,34
1932,P05523,Chrompet,1283,2010-09-02,191,2.0,1.0,4,Family,Yes,1981-02-16,House,AllPub,No Access,RL,4.4,4.1,2.6,3.74,249776,76854,9606750,1981,2010,29
1933,P03015,Karapakkam,1155,2011-06-14,189,1.0,1.0,3,Partial,No,1978-06-22,House,AllPub,No Access,RL,4.2,3.0,2.1,3.0,306263,49002,6125250,1978,2011,33
1934,P04472,Karapakkam,752,2010-08-24,154,1.0,1.0,2,AbNormal,Yes,1999-08-27,House,NoSeWa,Paved,I,3.2,4.2,2.4,3.18,197447,81302,5807250,1999,2010,11
1935,P06805,KK Nagar,1888,2009-05-18,91,3.0,2.0,5,Partial,Yes,1987-05-24,House,AllPub,Gravel,RM,2.9,5.0,2.5,3.37,507651,129864,11805840,1987,2009,22
1936,P04507,Chrompet,1211,2010-08-18,78,2.0,1.0,4,Family,No,1988-08-23,Commercial,NoSeWa,Gravel,RH,2.2,2.0,2.0,2.06,384589,92832,13261700,1988,2010,22
1937,P04423,Karapakkam,1248,2010-03-09,78,1.0,1.0,3,Normal Sale,Yes,1979-11-09,Others,AllPub,No Access,A,2.1,2.7,4.1,3.08,182728,131336,5710250,1979,2010,31
1938,P06767,KK Nagar,1892,2009-05-31,137,3.0,2.0,5,Normal Sale,Yes,1992-04-06,Commercial,NoSeWa,Paved,RM,2.3,4.2,5.0,3.95,780507,373286,16967540,1992,2009,17
1939,P07397,Adyar,1030,2008-11-25,52,1.0,1.0,3,AbNormal,No,1987-01-12,House,AllPub,No Access,A,5.0,3.7,3.5,3.99,189529,45947,5743315,1987,2008,21
1940,P00097,Chrompet,1254,2014-12-14,109,2.0,1.0,4,Family,No,1993-12-19,Others,NoSeWa,No Access,RL,2.1,2.0,2.9,2.3,272860,54572,9095330,1993,2014,21
1941,P01689,KK Nagar,1762,2012-02-26,86,2.0,1.0,4,AdjLand,No,1993-02-03,Commercial,AllPub,Gravel,RH,4.3,2.5,4.7,3.92,622716,326185,14826580,1993,2012,19
1942,P01971,Karapakkam,1622,2012-06-01,19,2.0,2.0,4,Family,No,1987-12-01,Commercial,AllPub,No Access,RH,2.4,4.1,3.3,3.27,446750,279219,11168750,1987,2012,25
1943,P01042,Chrompet,951,2013-01-02,128,1.0,1.0,3,Family,No,1983-09-02,Commercial,NoSeWa,No Access,RM,5.0,5.0,2.3,4.19,337941,33794,11264700,1983,2013,30
1944,P07881,Anna Nagar,1981,2008-05-07,126,2.0,1.0,5,Family,No,1989-10-07,Commercial,NoSeWa,No Access,RL,2.0,2.0,4.6,3.04,745098,310458,20697180,1989,2008,19
1945,P04770,Karapakkam,1628,2010-02-07,179,2.0,2.0,4,Normal Sale,No,2003-04-07,House,ELO,No Access,C,3.4,2.0,3.1,2.86,228314,132182,6008250,2003,2010,7
1946,P07893,Chrompet,797,2008-01-07,144,1.0,1.0,2,Normal Sale,No,1985-07-07,House,ELO,No Access,RM,4.6,5.0,2.5,4.13,200000,64286,7142850,1985,2008,23
1947,P03795,Karapakkam,1587,2011-09-01,117,2.0,2.0,4,Normal Sale,Yes,1979-01-17,Commercial,NoSeWa,No Access,I,4.3,4.4,2.4,3.57,495792,247896,11268000,1979,2011,32
1948,P08015,Chrompet,1081,2008-05-20,165,1.0,1.0,3,Family,No,1999-05-23,Commercial,NoSeWa,No Access,RH,3.6,2.0,4.8,3.32,282974,101871,11318950,1999,2008,9
1949,P06500,Anna Nagar,1895,2009-05-08,162,2.0,1.0,5,Family,Yes,1998-08-08,Others,NoSeWa,Paved,RH,2.2,3.8,3.8,3.24,574339,272811,14358470,1998,2009,11
1950,P02364,Chrompet,973,2011-10-17,112,1.0,1.0,3,Normal Sale,Yes,1971-10-27,Commercial,NoSeWa,Gravel,RH,3.0,4.1,3.5,3.59,328693,97390,12173800,1971,2011,40
1951,P06917,Chrompet,844,2009-04-19,51,1.0,1.0,3,AbNormal,Yes,2002-04-21,House,NoSeWa,Gravel,RL,4.5,4.2,2.8,3.87,232986,93195,9319450,2002,2009,7
1952,P09384,Chrompet,965,2006-12-27,172,1.0,1.0,3,Normal Sale,No,1979-03-01,House,NoSeWa,No Access,RH,4.7,2.9,4.5,3.92,197940,85774,6598000,1979,2006,27
1953,P03613,Velachery,1742,2011-02-16,63,2.0,1.0,4,Family,No,1998-02-19,Others,NoSeWa,Gravel,A,2.2,3.1,3.5,3.0,341584,59777,8539610,1998,2011,13
1954,P08005,KK Nagar,1304,2008-05-25,68,1.0,1.0,3,AdjLand,Yes,2003-05-27,Others,NoSeWa,Paved,RM,3.9,4.9,3.1,3.88,485099,161700,10779980,2003,2008,5
1955,P08579,T Nagar,1510,2007-02-11,102,1.0,1.0,4,Partial,No,1983-08-11,House,ELO,Paved,RM,4.5,2.3,4.6,3.995,426395,157093,11220930,1983,2007,24
1956,P05813,T Nagar,1888,2009-12-18,34,2.0,1.0,5,AbNormal,Yes,1986-12-24,Commercial,NoSeWa,No Access,RL,2.4,4.5,3.6,3.465,840592,399281,21014810,1986,2009,23
1957,P05080,Anna Nagar,1540,2010-04-05,125,1.0,1.0,4,Partial,Yes,2001-06-05,Commercial,NoSeWa,Paved,RM,4.0,2.0,3.2,3.18,746576,95715,19142980,2001,2010,9
1958,P04280,Karapakkam,1023,2010-01-10,154,1.0,1.0,3,Partial,Yes,1999-04-10,Others,NoSeWa,Gravel,I,2.0,3.6,3.8,3.2,343588,87725,7310375,1999,2010,11
1959,P06473,Karapakkam,798,2009-11-08,116,1.0,1.0,2,Partial,No,1995-08-15,Commercial,AllPub,Gravel,I,3.5,4.3,3.7,3.82,337793,82572,7506500,1995,2009,14
1960,P05221,Anna Nagar,1624,2010-08-04,140,1.0,1.0,4,Normal Sale,Yes,1996-11-04,House,NoSeWa,Gravel,RL,2.9,3.6,4.6,3.755,353677,183388,13099130,1996,2010,14
1961,P06717,KK Nagar,1612,2009-06-16,96,2.0,1.0,4,Family,No,2002-06-18,House,AllPub,Paved,RH,2.7,3.0,2.6,2.75,412788,111797,8599740,2002,2009,7
1962,P05145,T Nagar,1723,2010-04-21,8,1.0,1.0,4,AdjLand,Yes,1971-01-05,Others,NoSeWa,Paved,RL,2.2,4.9,3.0,3.235,533091,224460,14028720,1971,2010,39
1963,P08148,Chrompet,950,2008-08-04,24,1.0,1.0,3,Partial,Yes,1985-04-14,Commercial,AllPub,No Access,RL,3.8,4.7,4.6,4.4,379944,118733,11873250,1985,2008,23
1964,P08621,T Nagar,1919,2007-10-20,50,2.0,1.0,5,AbNormal,Yes,1973-10-28,Commercial,NoSeWa,No Access,RH,3.8,4.1,4.0,3.965,655886,184468,20496430,1973,2007,34
1965,P00967,T Nagar,1528,2013-03-31,163,1.0,1.0,4,AbNormal,Yes,1987-07-04,Others,NoSeWa,Gravel,RM,2.4,3.5,3.9,3.35,454504,213049,14203260,1987,2013,26
1966,P02013,Karapakkam,1081,2011-12-26,112,1.0,1.0,3,AbNormal,Yes,1975-04-01,House,AllPub,Paved,C,2.3,4.6,3.9,3.63,279192,112865,5940250,1975,2011,36
1967,P00145,Chrompet,1002,2014-10-11,171,1.0,1.0,3,Partial,Yes,2008-11-11,Others,NoSeWa,Gravel,RL,2.6,3.9,3.8,3.48,317199,51161,10232240,2008,2014,6
1968,P07686,Chrompet,937,2008-02-09,137,1.0,1.0,3,Family,No,1996-05-09,House,NoSeWa,Gravel,RM,2.5,3.0,3.9,3.12,280153,99409,9037200,1996,2008,12
1969,P08023,KK Nagar,2372,2008-05-18,164,4.0,2.0,6,AdjLand,Yes,1986-05-24,House,AllPub,Gravel,RM,2.4,3.5,2.3,2.69,581744,235468,13851040,1986,2008,22
1970,P05330,Chrompet,1237,2010-03-16,19,2.0,1.0,4,Family,No,2000-03-18,Commercial,NoSeWa,Paved,RH,3.3,4.1,3.2,3.59,413270,106650,13331300,2000,2010,10
1971,P00930,Chrompet,1242,2013-04-22,176,2.0,1.0,4,Partial,No,2004-04-24,Commercial,NoSeWa,No Access,RM,4.2,4.4,3.0,3.92,389115,194557,13896950,2004,2013,9
1972,P08585,Velachery,1700,2007-10-29,126,2.0,1.0,4,AdjLand,Yes,1965-08-11,House,NoSeWa,No Access,A,4.2,3.9,2.3,3.5,278399,80589,7326290,1965,2007,42
1973,P03156,KK Nagar,2422,2011-05-16,150,4.0,2.0,6,AdjLand,No,1996-05-19,House,NoSeWa,Gravel,RL,4.3,4.6,3.4,4.03,463717,175461,12532900,1996,2011,15
1974,P06692,Chrompet,801,2009-06-24,159,1.0,1.0,3,AbNormal,No,1971-04-07,House,ELO,Gravel,RL,4.9,2.6,3.6,3.59,192018,59082,7385300,1971,2009,38
1975,P05919,Velachery,1503,2009-11-30,58,2.0,1.0,4,AbNormal,No,1958-12-13,Commercial,ELO,No Access,I,3.4,2.3,4.0,3.09,333850,161541,10769370,1958,2009,51
1976,P07793,Anna Nagar,1549,2008-01-08,173,1.0,1.0,4,AbNormal,Yes,1984-07-08,Commercial,ELO,No Access,RM,3.9,2.6,4.3,3.735,685681,148255,18531930,1984,2008,24
1977,P04628,Adyar,606,2010-07-28,72,1.0,1.0,2,Family,Yes,1974-06-08,Commercial,NoSeWa,Paved,I,4.5,3.6,3.9,4.02,258160,120475,8605340,1974,2010,36
1978,P01431,Chrompet,1277,2012-10-05,38,2.0,1.0,4,AbNormal,Yes,1978-05-19,House,AllPub,Paved,RL,4.1,2.3,4.4,3.47,324803,60901,10150100,1978,2012,34
1979,P00306,Chrompet,791,2014-07-13,3,1.0,1.0,2,Normal Sale,No,1996-07-17,Commercial,ELO,Paved,RH,4.1,3.9,2.4,3.51,276228,114301,9525100,1996,2014,18
1980,P02945,T Nagar,1878,2011-06-25,143,2.0,1.0,5,Normal Sale,No,1982-02-07,Commercial,AllPub,No Access,RM,2.5,2.9,4.8,3.635,704977,165877,20734630,1982,2011,29
1981,P05928,Karapakkam,806,2009-11-28,195,1.0,1.0,2,AdjLand,No,1979-06-12,Others,AllPub,Paved,RM,3.5,2.4,2.2,2.65,216323,173058,7210750,1979,2009,30
1982,P06244,T Nagar,1543,2009-09-30,71,1.0,1.0,4,Partial,Yes,1970-10-10,Commercial,NoSeWa,Gravel,RM,3.8,5.0,2.9,3.695,706087,95417,19083430,1970,2009,39
1983,P07931,KK Nagar,1363,2008-06-21,34,2.0,1.0,4,Family,Yes,1998-06-24,Commercial,NoSeWa,Paved,RH,3.1,4.4,2.0,3.05,565740,113148,12572000,1998,2008,10
1984,P06666,T Nagar,1584,2009-06-30,184,1.0,1.0,4,Partial,No,2004-01-07,Others,NoSeWa,No Access,RH,3.8,4.2,3.0,3.54,279331,122905,11173220,2004,2009,5
1985,P00240,Anna Nagar,1794,2014-08-31,49,1.0,1.0,4,AdjLand,Yes,1996-04-09,Commercial,ELO,Paved,RL,2.3,4.1,2.3,2.75,816678,293166,20940460,1996,2014,18
1986,P04227,Karapakkam,704,2010-12-10,128,1.0,1.0,2,AdjLand,Yes,1972-10-21,House,AllPub,No Access,RM,4.8,2.1,2.9,3.23,264689,146276,6965500,1972,2010,38
1987,P08639,Anna Nagar,1531,2007-12-10,24,1.0,1.0,4,AdjLand,No,1983-10-18,Others,NoSeWa,No Access,RL,4.6,3.0,2.0,3.16,306275,58899,11779810,1983,2007,24
1988,P04447,Chrompet,1003,2010-08-29,47,1.0,1.0,3,AbNormal,Yes,1998-01-09,Others,NoSeWa,No Access,RM,4.6,3.4,3.0,3.64,303121,107559,9778110,1998,2010,12
1989,P00526,Chrompet,1010,2014-02-02,139,1.0,1.0,3,AbNormal,Yes,1998-06-02,House,NoSeWa,Paved,RM,3.2,2.2,2.5,2.59,263871,107503,9773000,1998,2014,16
1990,P09211,Anna Nagar,1794,2007-02-24,10,1.0,1.0,4,Partial,Yes,1993-02-27,House,AllPub,Paved,RH,4.8,2.9,5.0,4.405,316341,177151,12653630,1993,2007,14
1991,P05211,KK Nagar,1756,2010-10-04,155,2.0,1.0,4,Normal Sale,No,1986-04-16,Others,NoSeWa,Paved,RM,3.3,3.3,4.1,3.62,361447,223247,10630800,1986,2010,24
1992,P07546,Adyar,1188,2008-08-10,47,1.0,1.0,3,Family,Yes,1992-12-10,Commercial,NoSeWa,Gravel,I,4.2,2.1,4.0,3.68,425899,28393,14196640,1992,2008,16
1993,P06675,Chrompet,1164,2009-06-28,192,1.0,1.0,3,AbNormal,No,1970-08-07,Commercial,NoSeWa,Paved,RL,2.4,4.7,4.2,3.86,424830,154484,12873650,1970,2009,39
1994,P01193,T Nagar,1851,2012-02-11,181,2.0,1.0,5,Normal Sale,Yes,1985-09-11,Others,AllPub,No Access,RH,4.4,2.1,4.2,3.735,383564,164385,13698720,1985,2012,27
1995,P05548,Chrompet,1176,2010-05-02,13,1.0,1.0,3,AbNormal,Yes,1995-09-02,Others,NoSeWa,Gravel,RL,3.7,2.0,3.0,2.81,315560,174102,10881370,1995,2010,15
1996,P08290,KK Nagar,1503,2008-02-27,114,2.0,1.0,4,AbNormal,Yes,2003-02-28,Others,AllPub,Gravel,RL,3.5,4.9,3.9,4.08,566388,260538,11327760,2003,2008,5
1997,P03194,Karapakkam,1621,2011-07-05,162,2.0,2.0,4,Partial,Yes,2004-08-05,Others,AllPub,Paved,I,4.4,2.0,3.2,3.2,435739,186745,8892625,2004,2011,7
1998,P04931,Karapakkam,883,2010-01-06,151,1.0,1.0,2,Normal Sale,No,1999-04-06,Others,NoSeWa,Gravel,A,3.3,4.1,4.7,4.1,222547,85984,5057875,1999,2010,11
1999,P06754,Chrompet,1257,2009-05-06,117,2.0,1.0,4,Family,Yes,1984-11-06,House,NoSeWa,Paved,RH,3.2,4.2,4.8,4.08,312904,66374,9481950,1984,2009,25
2000,P03603,Karapakkam,552,2011-02-18,62,1.0,1.0,2,Family,Yes,1964-01-03,Others,NoSeWa,Gravel,C,3.0,3.9,4.9,4.03,173259,54453,4950250,1964,2011,47
2001,P01303,Anna Nagar,1803,2012-08-22,117,2.0,1.0,5,Partial,Yes,1989-08-28,Others,NoSeWa,No Access,RH,4.7,3.6,3.5,3.945,454787,233890,12993900,1989,2012,23
2002,P06119,Karapakkam,721,2009-10-19,75,1.0,1.0,2,AbNormal,Yes,2002-10-21,Commercial,ELO,Paved,A,4.9,4.9,3.3,4.26,238770,129065,6453250,2002,2009,7
2003,P08643,Velachery,1573,2007-10-10,177,2.0,1.0,4,Family,No,1974-10-18,Others,ELO,No Access,RL,3.1,2.7,3.2,2.95,290530,59815,8545010,1974,2007,33
2004,P08412,Chrompet,723,2008-10-01,129,1.0,1.0,2,Normal Sale,Yes,2001-11-01,House,ELO,Paved,RM,4.1,4.9,2.2,3.85,261770,130885,8725650,2001,2008,7
2005,P06338,Chrompet,1148,2009-11-09,175,1.0,1.0,3,Family,No,1988-09-16,Others,AllPub,Gravel,RM,3.4,2.6,3.2,3.02,313113,41748,10437110,1988,2009,21
2006,P02022,KK Nagar,1513,2011-12-24,84,2.0,1.0,4,Partial,No,1988-12-29,Others,NoSeWa,Gravel,RL,2.0,2.9,4.0,3.07,418322,171132,9507320,1988,2011,23
2007,P05117,Chrompet,951,2010-04-27,149,1.0,1.0,3,Normal Sale,No,1982-04-05,House,NoSeWa,Paved,RL,2.3,4.1,4.8,3.77,251610,31451,7862800,1982,2010,28
2008,P04125,KK Nagar,2449,2010-02-11,190,4.0,2.0,6,Partial,No,1985-08-11,Others,NoSeWa,Gravel,RH,3.4,2.5,2.9,2.93,543793,205433,12084280,1985,2010,25
2009,P00954,T Nagar,1597,2013-09-04,62,1.0,1.0,4,Normal Sale,Yes,1984-04-16,Others,ELO,Paved,RH,2.9,4.8,2.7,3.285,427361,75417,12569440,1984,2013,29
2010,P03719,Karapakkam,1058,2011-01-24,200,1.0,1.0,3,Partial,No,1990-01-29,Commercial,AllPub,No Access,C,4.1,3.3,3.8,3.74,301892,70208,7020750,1990,2011,21
2011,P04713,Karapakkam,1438,2010-07-13,34,2.0,2.0,4,Partial,Yes,1976-07-21,House,NoSeWa,Gravel,A,4.0,3.1,4.2,3.81,195165,162638,6505500,1976,2010,34
2012,P05927,Karapakkam,1616,2009-11-28,116,2.0,2.0,4,Normal Sale,No,1986-04-12,House,NoSeWa,Paved,A,3.4,3.3,4.2,3.69,291463,116585,5829250,1986,2009,23
2013,P07511,Adyar,632,2008-10-17,99,1.0,1.0,2,AbNormal,Yes,1980-10-24,Commercial,AllPub,Gravel,RM,4.6,2.6,4.1,3.95,410190,164076,11719720,1980,2008,28
2014,P07033,Chrompet,953,2009-03-15,32,1.0,1.0,3,AdjLand,No,1991-03-20,House,NoSeWa,Gravel,RL,2.3,3.9,3.1,3.18,290436,52807,8801100,1991,2009,18
2015,P03928,KK Nagar,1714,2010-12-12,128,2.0,1.0,4,AbNormal,No,2003-12-14,House,NoSeWa,Paved,RL,2.6,3.7,4.5,3.69,284110,75763,9470340,2003,2010,7
2016,P02971,KK Nagar,1334,2011-06-21,99,2.0,1.0,4,Partial,No,1995-06-25,Commercial,AllPub,Paved,RL,2.5,2.1,3.1,2.62,472549,129951,11813720,1995,2011,16
2017,P00045,Anna Nagar,1770,2015-01-20,49,1.0,1.0,4,Family,No,1989-01-26,Commercial,NoSeWa,Paved,RM,2.3,3.6,4.7,3.585,575501,377053,19844870,1989,2015,26
2018,P02956,Karapakkam,1098,2011-06-23,41,1.0,1.0,3,AbNormal,Yes,1987-06-29,House,ELO,Gravel,C,3.8,2.0,4.6,3.58,310320,129300,6465000,1987,2011,24
2019,P05043,Chrompet,1010,2010-11-05,125,1.0,1.0,3,Family,No,1997-05-14,House,ELO,Gravel,RM,3.3,4.9,3.5,4.0,239391,147318,9207350,1997,2010,13
2020,P06529,Karapakkam,1195,2009-07-30,80,1.0,1.0,3,Normal Sale,No,1991-04-08,Commercial,NoSeWa,Gravel,RL,2.2,3.1,4.5,3.39,356252,151137,10795500,1991,2009,18
2021,P09367,Adyar,624,2007-03-01,59,1.0,1.0,2,Partial,No,1987-08-01,House,NoSeWa,Paved,I,2.8,4.4,2.5,2.97,161340,5378,5378000,1987,2007,20
2022,P07509,Chrompet,1272,2008-10-18,85,2.0,1.0,4,Normal Sale,No,1998-10-21,Others,NoSeWa,Paved,RL,3.8,2.2,2.9,2.89,250754,30090,10030140,1998,2008,10
2023,P04278,KK Nagar,1324,2010-02-10,173,1.0,1.0,3,Family,No,1996-05-10,House,NoSeWa,Gravel,RM,2.0,2.5,3.5,2.75,402181,182810,9140480,1996,2010,14
2024,P05496,KK Nagar,2424,2010-02-14,156,4.0,2.0,6,Normal Sale,Yes,1991-02-19,Commercial,NoSeWa,Paved,RH,3.7,4.8,3.2,3.83,582700,469920,18796780,1991,2010,19
2025,P01926,KK Nagar,1438,2012-01-14,143,2.0,1.0,4,AbNormal,Yes,1986-01-20,Commercial,NoSeWa,Paved,RL,2.5,3.7,3.6,3.3,430218,282331,13444320,1986,2012,26
2026,P07692,Adyar,701,2008-08-31,136,1.0,1.0,2,Normal Sale,Yes,1997-03-09,Commercial,NoSeWa,Paved,RM,3.1,3.4,3.1,3.16,364711,82354,11764865,1997,2008,11
2027,P05068,Chrompet,1236,2010-05-05,42,2.0,1.0,4,AdjLand,Yes,1990-10-05,Others,NoSeWa,Paved,RL,2.4,4.8,5.0,4.14,370937,168608,11240520,1990,2010,20
2028,P08179,Velachery,1744,2008-03-30,126,2.0,1.0,4,Family,Yes,1964-10-04,Others,ELO,No Access,A,2.6,4.2,2.7,3.35,253116,53691,7670180,1964,2008,44
2029,P04378,Chrompet,1078,2010-09-13,31,1.0,1.0,3,Family,Yes,1979-09-21,Others,ELO,No Access,RH,4.7,3.3,2.6,3.51,217690,66982,8372710,1979,2010,31
2030,P00105,Chrompet,901,2014-10-12,183,1.0,1.0,3,AbNormal,Yes,2000-12-13,House,AllPub,Gravel,RL,3.9,2.5,4.5,3.52,303722,113896,9491300,2000,2014,14
2031,P09710,Velachery,1669,2006-12-01,168,2.0,1.0,4,Partial,Yes,1961-01-23,Commercial,ELO,Gravel,I,3.2,4.9,3.1,3.94,484846,124675,13852750,1961,2006,45
2032,P08820,Adyar,1073,2007-07-08,146,1.0,1.0,3,Normal Sale,No,1999-09-08,Others,ELO,No Access,RM,2.3,4.0,3.1,3.04,314725,123983,9537120,1999,2007,8
2033,P02789,Karapakkam,1273,2011-07-26,36,1.0,1.0,3,Family,No,1983-02-08,Commercial,AllPub,Paved,RM,4.4,2.0,2.3,2.84,485144,88208,11026000,1983,2011,28
2034,P08644,Adyar,1235,2007-10-10,98,2.0,2.0,4,Normal Sale,No,1995-10-13,Commercial,ELO,Gravel,C,2.3,3.2,3.3,2.98,421062,39475,13158180,1995,2007,12
2035,P01705,Karapakkam,1400,2012-02-23,104,2.0,2.0,4,AdjLand,No,1963-07-03,Others,NoSeWa,Paved,C,3.7,4.2,2.3,3.29,309788,111524,6195750,1963,2012,49
2036,P03397,Anna Nagar,1598,2011-03-04,104,1.0,1.0,4,Partial,Yes,1972-12-04,Others,NoSeWa,No Access,RH,4.3,2.4,4.2,3.785,320613,68703,11450470,1972,2011,39
2037,P06713,Anna Nagar,1819,2009-06-18,63,2.0,1.0,5,Normal Sale,No,1993-06-22,House,NoSeWa,Gravel,RM,4.5,4.7,3.1,3.99,495469,206445,13763020,1993,2009,16
2038,P05029,Adyar,902,2010-05-14,99,1.0,1.0,3,Family,No,1987-05-20,Commercial,NoSeWa,Paved,RM,4.1,3.3,3.3,3.54,436790,36399,12133045,1987,2010,23
2039,P06722,Adyar,795,2009-06-14,155,1.0,1.0,2,AdjLand,Yes,1974-06-23,Others,AllPub,Gravel,RL,2.8,4.6,4.7,4.11,338440,59725,9954125,1974,2009,35
2040,P01873,KK Nagar,1763,2012-01-24,175,2.0,1.0,4,Family,Yes,1990-01-29,Commercial,AllPub,Gravel,RH,4.7,3.5,4.6,4.3,582511,168622,15329240,1990,2012,22
2041,P10002,Velachery,1848,2004-07-04,157,3.0,2.0,5,Partial,No,1998-09-04,Commercial,AllPub,Paved,I,3.4,2.3,3.0,2.79,491146,187791,14445470,1998,2004,6
2042,P00847,Chrompet,1288,2013-06-17,159,2.0,1.0,4,Normal Sale,Yes,1996-06-21,Commercial,NoSeWa,Paved,RM,5.0,2.5,2.4,3.22,489197,126244,15780550,1996,2013,17
2043,P09700,Velachery,1615,2006-01-31,53,2.0,1.0,4,Normal Sale,Yes,1987-05-02,House,NoSeWa,Paved,RL,3.3,4.5,3.2,3.81,386554,213622,10172480,1987,2006,19
2044,P06440,Chrompet,1026,2009-08-19,92,1.0,1.0,3,Normal Sale,Yes,1999-08-22,Commercial,AllPub,Gravel,RL,2.9,2.6,2.6,2.69,388783,180506,13885100,1999,2009,10
