,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,AGE_OF_HOUSE,OVERALL_PRICE
1240,2,1128,41,1.0,1.0,3,4,1,1,0,1,5,4.6,4.8,3.5,4.35,9,10158136
1241,3,1360,157,2.0,1.0,4,3,1,0,2,2,3,2.3,4.4,4.2,3.69,18,13330268
1242,2,895,193,1.0,1.0,3,0,1,2,2,0,4,2.0,2.8,4.5,3.07,23,9867069
1243,2,1227,104,2.0,1.0,4,3,1,2,1,2,4,3.7,4.9,3.0,3.97,31,10971706
1244,5,1720,187,1.0,1.0,4,2,0,1,2,2,3,3.9,3.6,2.3,3.105,7,11955521
1245,4,1003,42,1.0,1.0,3,1,0,1,1,2,4,4.0,3.4,4.9,4.18,13,7431591
1246,3,2114,106,3.0,2.0,5,0,0,0,2,0,4,5.0,2.8,4.8,4.26,20,18114886
1247,2,973,155,1.0,1.0,3,1,1,1,2,2,3,2.7,3.8,3.3,3.32,29,8846388
1248,6,1655,139,2.0,1.0,4,1,1,1,2,2,1,3.6,3.0,4.2,3.51,32,9214382
1249,0,910,141,1.0,1.0,3,3,0,1,2,0,1,2.5,4.1,2.5,2.82,38,6767599
1250,0,840,97,1.0,1.0,3,3,1,1,2,1,5,2.7,4.4,3.3,3.34,35,8881033
1251,3,1835,194,3.0,2.0,5,2,0,0,2,2,5,3.9,4.9,4.4,4.4,13,16267923
1252,2,1001,1,1.0,1.0,3,1,0,2,0,0,4,2.3,3.6,2.2,2.79,13,10074396
1253,1,1646,94,1.0,1.0,4,0,1,0,0,2,5,3.8,2.8,4.3,3.75,10,21709208
1254,2,907,38,1.0,1.0,3,1,0,2,1,0,4,4.5,4.9,4.4,4.63,27,9340709
1255,0,809,171,1.0,1.0,3,4,1,2,1,2,4,2.5,3.6,4.3,3.62,9,9513904
1256,2,1278,99,2.0,1.0,4,3,0,0,0,0,4,2.1,2.1,3.7,2.58,26,15137400
1257,2,1051,66,1.0,1.0,3,3,0,2,2,0,4,3.9,2.0,3.4,2.99,19,9617354
1258,0,1054,59,1.0,1.0,3,3,0,2,2,1,2,2.8,3.7,3.9,3.53,12,7995502
1259,4,971,161,1.0,1.0,3,1,1,0,0,2,1,3.0,2.6,4.5,3.48,11,9428702
1260,3,1956,103,3.0,2.0,5,3,0,0,0,0,5,4.4,3.0,3.3,3.54,29,17344268
1261,1,1921,106,2.0,1.0,5,1,1,2,2,1,4,2.5,2.0,3.4,2.735,40,15016134
1262,4,947,102,1.0,1.0,3,0,1,2,2,0,0,4.4,4.5,3.3,3.99,47,5800069
1263,6,1514,67,2.0,1.0,4,3,1,2,0,1,1,2.1,2.4,4.9,3.08,40,8328968
1264,4,1125,176,1.0,1.0,3,0,0,0,1,1,3,2.6,4.4,3.4,3.46,41,8573261
1265,4,1394,60,2.0,2.0,4,1,1,1,0,1,2,2.7,2.7,3.1,2.86,43,7317325
1266,4,1609,60,2.0,2.0,4,2,0,0,0,2,5,2.8,3.5,3.0,3.09,20,13535011
1267,5,1916,166,2.0,1.0,5,4,0,1,1,0,4,4.3,2.2,3.6,3.46,7,13701937
1268,2,1015,24,1.0,1.0,3,3,0,1,2,1,4,4.4,3.6,3.0,3.66,8,8090390
1269,2,835,124,1.0,1.0,3,4,0,2,2,2,3,5.0,4.1,2.7,3.95,30,7311290
1270,1,1617,128,1.0,1.0,4,3,0,1,0,1,5,2.8,4.2,3.1,3.27,36,11879372
1271,5,1901,75,2.0,1.0,5,3,0,1,2,0,5,4.7,2.5,3.8,3.745,19,14687605
1272,1,1548,81,1.0,1.0,4,4,1,0,1,2,5,4.6,3.4,5.0,4.46,39,19268128
1273,1,1660,50,1.0,1.0,4,2,1,1,2,1,4,4.9,4.0,2.8,3.835,33,12164580
1274,4,890,163,1.0,1.0,3,1,1,2,1,0,1,3.1,5.0,2.0,3.23,16,7158990
1275,2,956,134,1.0,1.0,3,2,1,0,0,2,3,3.0,4.3,2.5,3.37,29,12271368
1276,6,1841,37,3.0,2.0,5,1,1,1,0,0,4,3.5,3.8,4.3,3.88,47,12032323
1277,2,1280,185,2.0,1.0,4,2,0,0,2,1,5,3.6,2.7,2.4,2.88,7,14677543
1278,1,1636,66,1.0,1.0,4,2,1,2,2,1,5,3.5,2.4,3.7,3.305,20,14238925
1279,3,2204,126,3.0,2.0,5,3,1,2,2,2,3,4.7,2.8,3.4,3.61,9,12955712
1280,4,1203,199,1.0,1.0,3,3,1,2,0,1,0,3.2,3.3,4.6,3.79,11,6444073
1281,2,1122,33,1.0,1.0,3,1,0,1,1,2,3,2.1,3.1,3.5,2.92,24,8264290
1282,1,1574,78,1.0,1.0,4,4,0,1,1,0,4,2.5,2.8,2.0,2.375,31,11443817
1283,3,1374,172,2.0,1.0,4,3,0,1,0,0,5,2.3,4.5,4.6,3.88,16,10452650
1284,6,1746,163,2.0,1.0,4,3,1,0,1,2,1,2.9,3.5,2.9,3.17,36,14253235
1285,4,1370,193,2.0,2.0,4,2,1,1,1,0,2,4.2,3.6,2.1,3.18,30,8015175
1286,4,1362,27,2.0,2.0,4,0,0,1,2,0,1,2.4,3.1,2.6,2.69,48,6265948
1287,1,1897,148,2.0,1.0,5,3,0,0,2,0,3,4.1,3.1,3.3,3.53,17,21692408
1288,2,1020,80,1.0,1.0,3,3,0,1,2,2,4,4.2,3.8,3.4,3.8,35,8336261
1289,2,897,79,1.0,1.0,3,1,1,1,0,1,5,2.2,2.2,5.0,3.04,35,9190652
1290,0,1023,198,1.0,1.0,3,2,0,0,0,0,2,3.5,3.7,2.7,3.14,13,12781214
1291,4,1344,100,2.0,2.0,4,4,1,2,2,2,5,4.4,4.7,4.9,4.69,39,9855019
1292,1,1689,96,1.0,1.0,4,1,1,0,2,0,4,3.3,3.7,4.9,4.04,31,21396748
1293,6,1764,28,2.0,1.0,4,1,0,0,0,1,5,4.5,2.5,3.4,3.27,53,15407460
1294,3,1820,84,3.0,2.0,5,3,1,1,0,2,4,3.6,2.5,2.4,2.79,5,11705331
1295,2,987,39,1.0,1.0,3,3,1,1,0,0,5,3.6,4.1,2.7,3.53,4,11093757
1296,5,1688,171,1.0,1.0,4,4,1,1,2,1,5,4.6,3.9,4.0,4.155,8,13336231
1297,1,1908,164,2.0,1.0,5,1,0,1,0,1,3,2.0,3.5,4.7,3.455,20,12634954
1298,2,1078,54,1.0,1.0,3,1,1,1,2,2,4,3.2,2.8,4.9,3.55,37,9731632
1299,4,1637,100,2.0,2.0,4,0,1,1,1,2,5,4.0,4.8,2.6,3.68,44,10009580
1300,0,1019,87,1.0,1.0,3,0,1,1,2,2,3,2.6,3.5,4.9,3.93,21,9411901
1301,2,1198,7,1.0,1.0,3,4,1,0,1,1,4,2.0,3.1,3.4,2.86,30,13610593
1302,2,1002,45,1.0,1.0,3,3,1,0,2,0,3,5.0,2.5,3.8,3.64,26,13148233
1303,4,1088,176,1.0,1.0,3,2,0,0,1,0,2,2.4,4.2,5.0,3.98,38,8881178
1304,1,1703,101,1.0,1.0,4,3,1,0,0,0,5,4.5,3.6,3.9,4.035,40,21871423
1305,2,946,190,1.0,1.0,3,0,1,1,2,2,3,3.9,3.2,3.6,3.53,16,8540625
1306,6,1983,6,3.0,2.0,5,4,0,0,1,2,0,4.8,3.8,3.4,3.93,40,13915781
1307,4,1112,190,1.0,1.0,3,0,0,0,2,2,5,5.0,4.2,3.0,3.96,47,10514017
1308,0,700,134,1.0,1.0,2,2,1,1,2,2,3,3.3,4.7,2.9,3.38,15,7959563
1309,1,1956,133,2.0,1.0,5,3,1,2,0,1,4,3.7,4.7,4.7,4.35,7,15754888
1310,3,1666,175,2.0,1.0,4,1,0,2,2,2,4,2.7,2.9,4.3,3.4,27,10630523
1311,6,1959,73,3.0,2.0,5,4,0,1,0,2,5,5.0,2.8,3.4,3.53,48,10797896
1312,2,1276,92,2.0,1.0,4,4,1,2,2,1,4,3.0,4.4,4.2,3.92,15,10742363
1313,2,1079,171,1.0,1.0,3,4,1,1,1,2,3,4.2,3.5,2.2,3.32,16,8801728
1314,3,2357,151,4.0,2.0,6,4,1,2,0,0,3,3.4,2.3,2.6,2.75,26,13463129
1315,1,1988,134,2.0,1.0,5,2,0,2,2,0,4,2.9,4.2,2.8,3.185,19,15424860
1316,4,1257,35,1.0,1.0,3,4,1,2,0,2,3,4.9,3.7,4.5,4.38,23,8686969
1317,6,1827,182,3.0,2.0,5,1,0,0,1,2,3,2.6,3.0,3.7,3.11,29,15707801
1318,5,1661,51,1.0,1.0,4,3,1,0,2,2,5,2.2,4.5,2.2,2.775,15,21453046
1319,4,939,35,1.0,1.0,3,2,0,0,1,2,5,4.7,2.8,3.8,3.77,28,9679642
1320,6,1607,45,2.0,1.0,4,1,1,0,2,1,0,3.4,2.6,3.9,3.19,7,13023999
1321,3,1829,50,3.0,2.0,5,1,0,2,0,2,3,4.9,2.8,4.6,4.15,30,10940724
1322,2,806,11,1.0,1.0,3,2,0,1,2,0,5,3.9,4.6,3.6,4.09,12,8964583
1323,2,784,162,1.0,1.0,2,1,0,1,0,2,4,4.1,2.6,2.0,2.87,26,7754896
1324,6,1540,36,2.0,1.0,4,4,1,0,0,0,0,3.4,2.4,4.0,3.13,18,13242100
1325,1,1794,62,1.0,1.0,4,1,0,0,2,2,5,5.0,4.3,2.9,3.985,14,21671759
1326,3,1875,22,3.0,2.0,5,4,0,1,0,2,3,2.7,4.6,2.1,3.03,6,9767589
1327,3,1494,35,2.0,1.0,4,4,0,1,2,0,4,2.6,2.6,4.2,3.24,8,9485174
1328,5,1921,134,2.0,1.0,5,2,1,0,2,2,3,3.3,3.4,5.0,4.09,28,21871843
1329,0,603,188,1.0,1.0,2,2,0,1,2,0,2,4.6,4.5,3.9,4.23,9,6445119
1330,3,1479,192,2.0,1.0,4,4,0,2,0,2,3,2.8,4.1,4.1,3.71,27,8854570
1331,1,1574,128,1.0,1.0,4,4,0,1,2,0,5,2.0,3.4,3.5,2.95,32,12365745
1332,2,730,4,1.0,1.0,2,0,1,2,1,2,5,4.8,3.6,4.4,4.2,18,9304586
1333,3,2450,197,4.0,2.0,6,3,0,1,2,0,5,3.4,2.8,3.0,3.06,30,13206970
1334,3,1379,83,2.0,1.0,4,0,0,2,2,0,5,4.4,5.0,4.7,4.7,19,10771297
1335,5,1621,101,1.0,1.0,4,0,0,2,0,2,5,3.4,3.4,3.0,3.22,45,13480009
1336,4,617,74,1.0,1.0,2,4,0,2,2,1,0,2.1,3.8,5.0,3.77,26,2642292
1337,4,508,115,1.0,1.0,2,2,1,1,2,0,2,4.3,3.4,4.3,4.03,16,5991345
1338,4,1485,120,2.0,2.0,4,0,1,1,1,1,4,2.0,3.0,4.8,3.42,32,8485690
1339,4,804,46,1.0,1.0,2,3,0,0,2,1,5,3.1,2.5,4.4,3.44,7,8765685
1340,2,917,147,1.0,1.0,3,4,0,1,1,1,4,4.6,5.0,3.2,4.34,8,7387914
1341,1,1729,80,1.0,1.0,4,1,0,2,2,0,5,2.0,4.3,2.2,2.655,37,14640261
1342,2,1102,89,1.0,1.0,3,3,1,0,2,0,5,2.7,3.6,2.0,2.85,29,15207475
1343,6,1826,67,3.0,2.0,5,1,1,0,2,2,4,3.0,4.7,2.9,3.74,31,17458434
1344,6,1864,46,3.0,2.0,5,3,1,0,2,0,3,2.7,2.0,3.1,2.51,51,16756989
1345,6,1776,196,2.0,1.0,4,4,0,2,0,2,5,3.0,4.9,3.1,3.89,48,10934262
1346,2,1091,184,1.0,1.0,3,0,0,0,1,1,5,2.9,4.5,2.9,3.54,8,13172843
1347,0,712,118,1.0,1.0,2,2,1,0,2,2,3,3.6,4.6,3.3,3.65,11,11147710
1348,2,795,16,1.0,1.0,2,2,1,0,2,0,5,2.2,2.8,4.0,2.98,17,12929018
1349,2,922,80,1.0,1.0,3,1,1,0,2,2,5,4.0,4.6,2.5,3.79,22,13675308
1350,4,1473,80,2.0,2.0,4,4,1,1,2,2,3,3.6,2.0,4.1,3.32,10,8711136
1351,4,1699,10,2.0,2.0,4,3,1,0,1,1,1,3.0,2.9,3.4,3.13,9,11949243
1352,2,1026,5,1.0,1.0,3,1,0,2,1,0,5,3.1,4.0,3.4,3.55,19,10494513
1353,1,1570,68,1.0,1.0,4,0,0,2,2,1,3,4.5,3.0,3.4,3.685,33,11156896
1354,3,1479,199,2.0,1.0,4,2,0,1,0,0,3,2.3,2.9,4.3,3.28,22,9030865
1355,3,2380,20,4.0,2.0,6,3,0,2,2,0,3,4.4,4.9,2.9,3.95,22,12995115
1356,2,704,52,1.0,1.0,2,4,0,1,0,0,3,3.9,2.1,2.2,2.67,39,6492140
1357,3,1325,139,1.0,1.0,3,3,1,1,2,2,3,4.5,4.3,2.7,3.72,25,8901375
1358,6,1558,49,2.0,1.0,4,2,0,0,0,2,3,4.5,3.8,4.8,4.28,55,13104617
1359,2,1133,64,1.0,1.0,3,4,1,2,0,1,3,4.1,4.3,4.4,4.27,5,9770208
1360,3,1866,86,3.0,2.0,5,1,0,1,0,0,4,2.6,4.1,3.8,3.53,21,11579776
1361,0,936,106,1.0,1.0,3,3,1,2,1,2,3,2.6,2.8,3.9,3.29,24,9499211
1362,6,1657,187,2.0,1.0,4,3,0,0,0,1,0,3.0,2.9,2.3,2.75,50,11435847
1363,2,904,36,1.0,1.0,3,2,0,2,0,1,5,2.6,2.8,4.3,3.19,12,8739450
1364,2,924,183,1.0,1.0,3,1,1,0,1,0,5,4.2,3.4,4.0,3.82,30,14118900
1365,3,2031,74,3.0,2.0,5,1,1,2,2,2,3,3.9,2.1,4.1,3.44,16,12567072
1366,6,1945,63,3.0,2.0,5,2,1,1,1,0,3,2.3,3.5,2.7,2.96,16,11531940
1367,2,1297,170,2.0,1.0,4,2,0,1,2,0,5,3.9,4.3,3.3,3.88,39,10502077
1368,3,2179,132,3.0,2.0,5,0,1,0,0,2,4,4.2,4.8,3.8,4.22,29,18805506
1369,2,996,191,1.0,1.0,3,2,1,1,1,0,4,2.5,3.0,2.5,2.7,28,9464275
1370,2,969,176,1.0,1.0,3,2,0,2,2,2,5,4.7,3.7,2.3,3.58,39,8974943
1371,6,1506,180,2.0,1.0,4,1,0,2,2,0,1,2.4,2.3,4.7,3.05,23,8953459
1372,2,1095,52,1.0,1.0,3,4,0,1,0,0,3,4.2,4.8,3.9,4.35,19,8752143
1373,3,1329,44,1.0,1.0,3,0,1,2,0,2,4,4.4,4.3,2.4,3.57,19,10568976
1374,4,1130,130,1.0,1.0,3,4,1,2,2,0,3,3.0,2.4,4.3,3.34,5,8893037
1375,4,1299,141,1.0,1.0,3,3,0,0,0,2,4,4.1,3.6,4.6,4.15,35,11226418
1376,4,514,79,1.0,1.0,2,1,0,1,0,1,1,3.2,4.2,2.6,3.26,38,3248175
1377,3,1738,178,2.0,1.0,4,1,0,1,0,0,4,3.5,2.3,4.2,3.42,5,11136240
1378,5,1782,168,1.0,1.0,4,2,0,1,2,0,3,4.8,4.4,4.3,4.475,20,12661883
1379,4,749,132,1.0,1.0,2,0,1,1,2,1,3,4.0,3.8,3.2,3.62,46,5644500
1380,2,1267,5,2.0,1.0,4,4,1,1,2,1,4,3.7,4.2,4.2,4.05,24,9697291
1381,4,694,32,1.0,1.0,2,1,0,0,2,0,2,4.2,4.7,3.8,4.19,35,7303872
1382,0,1175,69,1.0,1.0,3,3,1,2,1,2,4,4.4,2.3,4.1,3.83,29,11312198
1383,1,1846,62,2.0,1.0,5,1,0,0,2,2,4,3.0,4.7,2.0,3.025,42,21236995
1384,3,1428,17,2.0,1.0,4,2,1,0,2,2,3,4.5,2.2,4.9,3.97,7,13794696
1385,0,824,46,1.0,1.0,3,2,1,2,0,2,2,2.0,2.2,3.4,2.74,29,8251549
1386,6,1637,157,2.0,1.0,4,2,1,0,2,0,1,3.7,2.1,4.0,3.07,38,14214245
1387,3,2189,144,3.0,2.0,5,1,1,2,0,0,4,3.5,4.1,2.5,3.28,12,14536578
1388,0,1128,123,1.0,1.0,3,4,1,1,0,1,5,3.7,3.9,3.2,3.49,34,10010672
1389,4,1213,22,1.0,1.0,3,3,0,1,2,2,4,2.8,3.6,3.9,3.48,33,7361018
1390,6,1984,138,3.0,2.0,5,0,1,0,2,0,1,2.6,3.6,2.0,2.87,35,16447690
1391,0,680,126,1.0,1.0,2,1,1,0,1,2,0,3.1,3.9,3.6,3.51,22,8914998
1392,6,1508,54,2.0,1.0,4,4,0,1,1,2,2,4.7,5.0,3.7,4.54,47,7235330
1393,1,2000,102,2.0,1.0,5,2,0,0,1,2,4,3.9,5.0,3.1,3.5032537884152344,42,21952307
1394,1,1538,187,1.0,1.0,4,2,1,0,0,0,5,3.8,4.8,4.4,4.29,13,20802864
1395,5,1723,19,1.0,1.0,4,1,1,1,2,1,4,3.5,3.1,4.0,3.625,36,13281279
1396,2,1161,58,1.0,1.0,3,2,1,2,1,2,5,4.4,4.6,3.1,4.09,33,11010397
1397,6,1676,34,2.0,1.0,4,4,1,2,0,0,0,3.1,4.1,4.4,3.94,28,9507261
1398,5,1749,4,1.0,1.0,4,2,0,1,2,2,3,3.9,3.5,4.4,4.025,17,11919485
1399,3,2199,200,3.0,2.0,5,4,1,1,2,0,5,4.1,4.9,4.9,4.66,18,13527254
1400,2,1101,30,1.0,1.0,3,2,0,1,1,0,5,4.4,3.1,2.2,3.22,40,9314749
1401,0,1240,5,2.0,2.0,4,4,1,2,2,2,3,5.0,3.2,3.9,4.09,8,11115477
1402,0,1266,7,2.0,2.0,4,2,0,2,2,0,0,3.0,3.7,4.5,3.89,38,8537136
1403,2,1021,159,1.0,1.0,3,0,1,2,2,2,3,4.9,4.7,2.1,3.98,9,9697457
1404,6,1713,72,2.0,1.0,4,3,1,1,2,2,0,2.7,2.4,4.9,3.23,36,8308138
1405,6,1563,158,2.0,1.0,4,4,0,1,0,1,0,2.8,2.3,4.9,3.21,36,5888320
1406,2,889,133,1.0,1.0,3,2,0,0,2,0,5,4.2,4.7,2.8,3.98,15,12680685
1407,6,1925,17,3.0,2.0,5,1,1,2,2,0,1,4.3,2.5,2.8,3.04,27,11563729
1408,3,1791,107,3.0,2.0,5,1,0,1,2,0,4,4.1,2.6,3.3,3.33,23,10997710
1409,2,910,178,1.0,1.0,3,3,1,1,2,2,5,3.5,2.5,2.1,2.68,23,9535327
1410,3,2450,78,4.0,2.0,6,3,0,1,2,0,3,4.8,3.4,4.5,4.26,12,12231790
1411,3,1763,155,2.0,1.0,4,2,1,2,0,2,3,2.5,3.5,2.5,2.8,27,10824713
1412,2,1170,5,1.0,1.0,3,0,0,0,0,2,3,4.5,4.6,2.5,3.94,38,13021132
1413,0,1294,26,2.0,2.0,4,4,1,1,2,0,3,2.5,4.0,4.7,3.9,20,10850549
1414,3,1386,101,2.0,1.0,4,4,1,0,2,2,5,3.5,4.9,3.3,3.84,5,14559738
1415,4,1506,156,2.0,2.0,4,1,1,1,1,1,1,3.6,2.0,2.0,2.48,35,6875966
1416,1,1830,33,2.0,1.0,5,0,0,0,2,0,5,3.9,4.6,2.7,3.595,43,21826675
1417,2,744,112,1.0,1.0,2,0,1,1,1,1,3,3.6,3.1,2.4,3.04,28,6688598
1418,2,1298,75,2.0,1.0,4,4,1,1,2,1,4,3.0,3.6,4.3,3.63,4,10127615
1419,1,1615,181,1.0,1.0,4,0,0,1,1,1,3,2.1,4.6,2.5,2.885,30,10298864
1420,3,1964,35,3.0,2.0,5,2,0,1,2,2,4,4.9,4.8,2.9,4.07,19,10679570
1421,2,812,21,1.0,1.0,3,3,0,1,0,1,4,4.1,5.0,3.3,4.22,10,7536822
1422,0,1270,70,2.0,2.0,4,1,1,0,2,2,1,2.4,4.3,4.7,3.93,11,15210626
1423,4,1045,59,1.0,1.0,3,3,0,1,2,1,0,4.6,4.5,4.7,4.61,35,3757062
1424,2,1093,51,1.0,1.0,3,0,0,1,2,1,5,4.6,4.9,3.8,4.48,12,9082915
1425,2,934,29,1.0,1.0,3,2,0,2,2,1,3,4.3,2.0,2.1,2.72,14,7401988
1426,6,1617,171,2.0,1.0,4,2,0,1,2,1,5,4.0,2.1,2.7,2.76,42,8929748
1427,6,1994,87,3.0,2.0,5,3,0,1,2,1,2,3.6,2.6,4.2,3.33,29,8778971
1428,6,1759,8,2.0,1.0,4,1,1,1,2,0,5,4.8,3.5,5.0,4.28,29,12505899
1429,3,1968,126,3.0,2.0,5,0,1,2,2,0,5,3.2,2.5,2.6,2.75,11,13914690
1430,4,785,103,1.0,1.0,2,2,0,2,2,1,2,3.2,4.2,2.6,3.26,32,4403981
1431,6,1956,11,3.0,2.0,5,0,0,2,2,2,1,2.8,4.5,3.0,3.63,17,10054171
1432,4,1042,27,1.0,1.0,3,2,0,2,2,0,1,3.6,3.2,2.3,2.96,5,6424394
1433,1,1566,21,1.0,1.0,4,2,0,2,2,1,4,3.7,2.5,4.9,3.88,26,11894494
1434,3,1380,167,2.0,1.0,4,2,0,0,0,0,3,3.1,4.9,4.9,4.36,28,12789077
1435,4,1047,52,1.0,1.0,3,0,1,1,0,0,2,4.1,3.4,4.1,3.89,50,7201640
1436,2,975,80,1.0,1.0,3,2,0,1,2,2,4,2.5,3.5,2.9,3.02,11,8405919
1437,2,1036,152,1.0,1.0,3,3,0,1,2,1,5,2.0,4.0,2.3,2.89,17,8571270
1438,1,1960,56,2.0,1.0,5,4,0,2,2,2,3,4.2,2.0,2.0,2.77,36,13560150
1439,3,2438,153,4.0,2.0,6,3,0,1,2,2,4,4.3,2.6,3.2,3.35,5,12346361
1440,5,1752,163,1.0,1.0,4,3,0,2,2,1,3,3.3,4.9,2.2,3.205,24,12526614
1441,2,1272,192,2.0,1.0,4,0,0,2,1,2,3,2.9,4.1,2.3,3.2,26,9373354
1442,0,784,17,1.0,1.0,2,1,0,1,2,0,5,4.8,2.0,2.6,3.14,23,9487203
1443,3,2461,184,4.0,2.0,6,4,0,2,2,0,4,3.6,4.1,2.6,3.35,28,13310490
1444,2,911,98,1.0,1.0,3,4,0,0,0,2,5,2.9,2.5,2.0,2.47,28,11841321
1445,3,2330,1,4.0,2.0,6,3,1,0,2,0,5,2.4,2.2,2.4,2.34,16,20539285
1446,6,1673,86,2.0,1.0,4,1,0,1,1,1,4,2.5,4.8,4.0,3.99,44,8898930
1447,2,1171,10,1.0,1.0,3,1,0,0,0,1,5,4.0,4.4,4.8,3.5032537884152344,7,14722768
1448,6,1966,60,3.0,2.0,5,0,0,1,2,0,1,3.4,4.5,3.6,3.96,6,9800986
1449,4,850,125,1.0,1.0,2,2,1,0,0,0,0,4.0,2.3,3.0,3.09,47,7447527
1450,1,1622,37,1.0,1.0,4,3,0,1,2,0,3,3.1,2.8,2.9,2.945,24,11738565
1451,6,1938,5,3.0,2.0,5,1,0,1,0,0,5,2.8,3.7,3.5,3.42,34,12155156
1452,1,1867,138,2.0,1.0,5,2,1,1,2,2,4,4.9,3.5,3.5,3.99,24,13953537
1453,0,791,72,1.0,1.0,2,1,1,2,2,1,0,5.0,4.8,3.4,4.16,16,6655296
1454,1,1958,82,2.0,1.0,5,2,0,0,2,1,3,2.9,3.2,2.6,2.855,22,20514551
1455,1,1601,108,1.0,1.0,4,0,0,2,2,0,4,2.5,3.8,4.8,3.745,38,13266221
1456,4,1617,160,2.0,2.0,4,1,1,0,2,0,5,2.6,4.4,3.6,3.54,35,15297480
1457,2,1015,105,1.0,1.0,3,3,0,0,2,2,4,3.1,4.1,3.9,3.74,37,12098149
1458,5,1572,111,1.0,1.0,4,4,1,1,1,0,4,4.4,3.8,4.1,4.115,29,12802439
1459,5,1924,139,2.0,1.0,5,2,0,2,0,2,4,2.0,2.0,2.2,2.09,32,14331678
1460,5,1848,33,2.0,1.0,5,1,0,2,1,2,5,4.5,5.0,2.0,3.5,16,15495995
1461,2,1238,34,2.0,1.0,4,4,1,1,2,0,3,4.8,4.9,4.3,4.69,5,10557294
1462,5,1556,188,1.0,1.0,4,3,1,1,2,1,5,5.0,4.5,2.6,3.795,26,12862574
1463,1,1543,97,1.0,1.0,4,3,1,0,2,1,4,4.5,2.2,2.3,3.045,13,18894028
1464,1,1534,7,1.0,1.0,4,0,0,0,2,2,4,2.2,2.1,4.0,2.895,26,18159837
1465,3,1635,46,2.0,1.0,4,4,0,1,2,2,4,3.3,4.1,4.3,3.94,11,9371447
1466,3,1450,120,2.0,1.0,4,2,1,2,2,0,4,2.8,4.4,3.2,3.44,11,11334919
1467,2,1117,152,1.0,1.0,3,2,0,2,0,2,3,3.4,3.2,2.5,3.05,37,8597380
1468,2,953,18,1.0,1.0,3,4,1,1,2,1,4,3.6,4.3,4.5,4.15,21,8396307
1469,2,742,7,1.0,1.0,2,2,1,1,2,1,4,4.6,5.0,2.9,4.25,14,7804245
1470,4,820,63,1.0,1.0,2,2,1,1,1,1,2,3.0,4.9,3.8,3.89,5,5761896
1471,1,1895,194,2.0,1.0,5,2,1,1,2,0,4,2.7,2.3,3.9,3.08,31,14183533
1472,1,1717,199,1.0,1.0,4,2,1,0,2,2,5,2.7,4.4,4.0,3.645,30,21265547
1473,2,790,166,1.0,1.0,2,1,1,2,2,0,3,4.4,3.0,3.5,3.57,34,9019224
1474,6,1885,156,3.0,2.0,5,1,1,0,2,2,4,2.7,4.3,4.8,4.05,55,17165488
1475,6,1749,181,2.0,1.0,4,3,1,2,0,2,5,4.0,4.0,4.6,4.18,9,12936360
1476,4,734,151,1.0,1.0,2,1,0,1,2,0,4,2.4,2.8,4.3,3.28,19,7070874
1477,4,1624,3,2.0,2.0,4,3,0,1,2,1,0,3.5,5.0,3.2,3.83,23,5657796
1478,0,953,63,1.0,1.0,3,4,1,2,2,2,2,2.4,4.0,3.6,3.32,23,8579458
1479,2,967,158,1.0,1.0,3,4,1,2,1,2,3,3.5,2.7,3.6,3.21,34,8529765
1480,2,961,15,1.0,1.0,3,1,0,1,2,0,4,3.0,4.0,3.1,3.43,19,9086500
1481,4,1034,73,1.0,1.0,3,0,1,2,2,1,2,3.0,4.7,2.4,3.27,27,6422850
1482,6,1940,89,3.0,2.0,5,2,0,1,1,2,5,2.2,3.4,4.2,3.34,9,11299387
1483,2,753,150,1.0,1.0,2,2,0,0,1,0,3,3.0,5.0,2.3,3.59,38,9626231
1484,4,755,76,1.0,1.0,2,1,0,0,2,2,2,4.8,4.7,2.6,3.89,28,7155606
1485,1,1971,72,2.0,1.0,5,1,0,0,1,1,5,3.2,3.8,4.9,4.03,41,22223513
1486,2,1026,29,1.0,1.0,3,1,1,0,0,2,3,4.2,4.1,3.4,3.92,32,13182764
1487,4,1375,151,2.0,2.0,4,0,0,2,2,2,0,4.2,3.9,2.8,3.55,26,6021748
1488,4,728,97,1.0,1.0,2,1,0,1,2,1,0,4.1,4.1,3.5,3.86,33,3139654
1489,1,1807,70,2.0,1.0,5,1,0,2,1,1,4,3.8,3.7,2.3,3.175,26,13627752
1490,4,1333,31,2.0,2.0,4,4,0,0,2,1,3,4.9,3.2,3.0,3.63,6,10253018
1491,2,1093,142,1.0,1.0,3,0,1,1,0,2,4,3.4,3.8,2.3,3.23,25,9861305
1492,0,1191,152,1.0,1.0,3,4,0,2,2,2,1,3.6,4.7,3.3,3.67,23,8105816
1493,5,1984,156,2.0,1.0,5,1,1,2,0,0,4,2.7,2.4,3.6,3.03,5,17688256
1494,4,888,9,1.0,1.0,2,3,1,1,2,0,2,3.9,5.0,3.7,4.15,33,6782425
1495,2,1100,102,1.0,1.0,3,0,1,0,2,0,5,3.8,4.6,4.6,4.36,24,15493170
1496,2,1294,90,2.0,1.0,4,0,1,0,2,0,3,3.5,5.0,2.9,3.92,20,15898573
